CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
,,hybrid,train,,,1_0,1,0,AF_1_0_gen01714.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01462.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03124.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04110.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00427.png
,,hybrid,train,,,2_13,2,13,AF_2_13_gen02843.png
,,hybrid,train,,,0_13,0,13,AF_0_13_gen00074.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04077.png
,,hybrid,train,,,1_9,1,9,AF_1_9_gen03281.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04348.png
,,hybrid,train,,,8_10,8,10,AF_8_10_gen04157.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00437.png
,,hybrid,train,,,11_5,11,5,AF_11_5_gen02348.png
,,hybrid,train,,,1_4,1,4,AF_1_4_gen02504.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02868.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02763.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01496.png
,,hybrid,train,,,2_13,2,13,AF_2_13_gen02840.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02115.png
,,hybrid,train,,,4_1,4,1,AF_4_1_gen00939.png
,,hybrid,train,,,3_12,3,12,AF_3_12_gen02254.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03897.png
,,hybrid,train,,,9_0,9,0,AF_9_0_gen03660.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00391.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01887.png
,,hybrid,train,,,3_5,3,5,AF_3_5_gen02135.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03147.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01783.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03556.png
,,hybrid,train,,,3_7,3,7,AF_3_7_gen02927.png
,,hybrid,train,,,13_9,13,9,AF_13_9_gen01542.png
,,hybrid,train,,,2_7,2,7,AF_2_7_gen02712.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04236.png
,,hybrid,train,,,1_9,1,9,AF_1_9_gen03299.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03952.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03648.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02769.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03991.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02035.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03695.png
,,hybrid,train,,,4_3,4,3,AF_4_3_gen00971.png
,,hybrid,train,,,11_6,11,6,AF_11_6_gen02383.png
,,hybrid,train,,,3_8,3,8,AF_3_8_gen03577.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01984.png
,,hybrid,train,,,2_6,2,6,AF_2_6_gen02003.png
,,hybrid,train,,,2_6,2,6,AF_2_6_gen01977.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02782.png
,,hybrid,train,,,7_9,7,9,AF_7_9_gen01486.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04241.png
,,hybrid,train,,,11_5,11,5,AF_11_5_gen02346.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01458.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00329.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00567.png
,,hybrid,train,,,8_4,8,4,AF_8_4_gen04092.png
,,hybrid,train,,,9_0,9,0,AF_9_0_gen03670.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04374.png
,,hybrid,train,,,9_6,9,6,AF_9_6_gen03777.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01358.png
,,hybrid,train,,,1_4,1,4,AF_1_4_gen02502.png
,,hybrid,train,,,13_8,13,8,AF_13_8_gen01654.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00823.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02766.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01390.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02525.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03797.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00949.png
,,hybrid,train,,,11_8,11,8,AF_11_8_gen03627.png
,,hybrid,train,,,10_8,10,8,AF_10_8_gen01616.png
,,hybrid,train,,,3_7,3,7,AF_3_7_gen02955.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03233.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02280.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00174.png
,,hybrid,train,,,2_10,2,10,AF_2_10_gen02767.png
,,hybrid,train,,,11_6,11,6,AF_11_6_gen02370.png
,,hybrid,train,,,0_11,0,11,AF_0_11_gen00273.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00279.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00610.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03903.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02204.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00529.png
,,hybrid,train,,,3_0,3,0,AF_3_0_gen02100.png
,,hybrid,train,,,9_13,9,13,AF_9_13_gen04041.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03971.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01246.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04157.png
,,hybrid,train,,,1_7,1,7,AF_1_7_gen02537.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02027.png
,,hybrid,train,,,2_0,2,0,AF_2_0_gen01864.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02016.png
,,hybrid,train,,,2_7,2,7,AF_2_7_gen02751.png
,,hybrid,train,,,4_9,4,9,AF_4_9_gen01426.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01855.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03753.png
,,hybrid,train,,,11_10,11,10,AF_11_10_gen03185.png
,,hybrid,train,,,7_11,7,11,AF_7_11_gen01159.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00415.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00984.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00241.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02119.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04158.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02660.png
,,hybrid,train,,,13_11,13,11,AF_13_11_gen01414.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02897.png
,,hybrid,train,,,9_5,9,5,AF_9_5_gen03703.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02214.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04324.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02607.png
,,hybrid,train,,,11_10,11,10,AF_11_10_gen03198.png
,,hybrid,train,,,7_1,7,1,AF_7_1_gen01037.png
,,hybrid,train,,,9_4,9,4,AF_9_4_gen03876.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01452.png
,,hybrid,train,,,7_12,7,12,AF_7_12_gen00659.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02999.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00915.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01312.png
,,hybrid,train,,,3_5,3,5,AF_3_5_gen02157.png
,,hybrid,train,,,11_7,11,7,AF_11_7_gen03113.png
,,hybrid,train,,,3_0,3,0,AF_3_0_gen02111.png
,,hybrid,train,,,9_6,9,6,AF_9_6_gen03801.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00156.png
,,hybrid,train,,,8_2,8,2,AF_8_2_gen04321.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03407.png
,,hybrid,train,,,10_0,10,0,AF_10_0_gen00699.png
,,hybrid,train,,,7_3,7,3,AF_7_3_gen01104.png
,,hybrid,train,,,0_10,0,10,AF_0_10_gen00057.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03977.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02747.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04282.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01802.png
,,hybrid,train,,,4_3,4,3,AF_4_3_gen00973.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00615.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01392.png
,,hybrid,train,,,7_6,7,6,AF_7_6_gen00615.png
,,hybrid,train,,,11_8,11,8,AF_11_8_gen03648.png
,,hybrid,train,,,9_6,9,6,AF_9_6_gen03785.png
,,hybrid,train,,,13_8,13,8,AF_13_8_gen01625.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03112.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03994.png
,,hybrid,train,,,11_0,11,0,AF_11_0_gen02303.png
,,hybrid,train,,,8_10,8,10,AF_8_10_gen04160.png
,,hybrid,train,,,11_10,11,10,AF_11_10_gen03162.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00954.png
,,hybrid,train,,,13_11,13,11,AF_13_11_gen01387.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03211.png
,,hybrid,train,,,3_8,3,8,AF_3_8_gen03599.png
,,hybrid,train,,,8_2,8,2,AF_8_2_gen04341.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01672.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01950.png
,,hybrid,train,,,6_10,6,10,AF_6_10_gen00181.png
,,hybrid,train,,,7_3,7,3,AF_7_3_gen01117.png
,,hybrid,train,,,2_13,2,13,AF_2_13_gen02826.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01395.png
,,hybrid,train,,,11_7,11,7,AF_11_7_gen03130.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02362.png
,,hybrid,train,,,9_5,9,5,AF_9_5_gen03742.png
,,hybrid,train,,,11_8,11,8,AF_11_8_gen03609.png
,,hybrid,train,,,11_6,11,6,AF_11_6_gen02386.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01776.png
,,hybrid,train,,,13_8,13,8,AF_13_8_gen01629.png
,,hybrid,train,,,1_7,1,7,AF_1_7_gen02547.png
,,hybrid,train,,,9_6,9,6,AF_9_6_gen03800.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02529.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03338.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03252.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01574.png
,,hybrid,train,,,7_8,7,8,AF_7_8_gen01569.png
,,hybrid,train,,,2_10,2,10,AF_2_10_gen02772.png
,,hybrid,train,,,11_13,11,13,AF_11_13_gen03243.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02296.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01618.png
,,hybrid,train,,,1_4,1,4,AF_1_4_gen02477.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01796.png
,,hybrid,train,,,13_3,13,3,AF_13_3_gen01324.png
,,hybrid,train,,,5_11,5,11,AF_5_11_gen00357.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00728.png
,,hybrid,train,,,1_13,1,13,AF_1_13_gen02623.png
,,hybrid,train,,,1_5,1,5,AF_1_5_gen01739.png
,,hybrid,train,,,13_11,13,11,AF_13_11_gen01391.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02416.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00325.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00962.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03324.png
,,hybrid,train,,,3_12,3,12,AF_3_12_gen02226.png
,,hybrid,train,,,13_12,13,12,AF_13_12_gen00902.png
,,hybrid,train,,,8_13,8,13,AF_8_13_gen04235.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04139.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01684.png
,,hybrid,train,,,1_0,1,0,AF_1_0_gen01694.png
,,hybrid,train,,,7_6,7,6,AF_7_6_gen00636.png
,,hybrid,train,,,13_12,13,12,AF_13_12_gen00926.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03792.png
,,hybrid,train,,,8_1,8,1,AF_8_1_gen04293.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03099.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04109.png
,,hybrid,train,,,4_9,4,9,AF_4_9_gen01424.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02482.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02833.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01654.png
,,hybrid,train,,,1_9,1,9,AF_1_9_gen03295.png
,,hybrid,train,,,8_7,8,7,AF_8_7_gen04151.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00486.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03639.png
,,hybrid,train,,,3_8,3,8,AF_3_8_gen03557.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01387.png
,,hybrid,train,,,8_10,8,10,AF_8_10_gen04165.png
,,hybrid,train,,,13_6,13,6,AF_13_6_gen00839.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04044.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01048.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01043.png
,,hybrid,train,,,9_5,9,5,AF_9_5_gen03718.png
,,hybrid,train,,,13_9,13,9,AF_13_9_gen01547.png
,,hybrid,train,,,13_3,13,3,AF_13_3_gen01360.png
,,hybrid,train,,,1_6,1,6,AF_1_6_gen01774.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02297.png
,,hybrid,train,,,2_8,2,8,AF_2_8_gen03508.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03557.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00981.png
,,hybrid,train,,,13_1,13,1,AF_13_1_gen01265.png
,,hybrid,train,,,13_2,13,2,AF_13_2_gen01298.png
,,hybrid,train,,,9_4,9,4,AF_9_4_gen03878.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01635.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00039.png
,,hybrid,train,,,9_6,9,6,AF_9_6_gen03787.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04116.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00990.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02375.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03566.png
,,hybrid,train,,,2_9,2,9,AF_2_9_gen03347.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00956.png
,,hybrid,train,,,9_13,9,13,AF_9_13_gen04015.png
,,hybrid,train,,,10_9,10,9,AF_10_9_gen01496.png
,,hybrid,train,,,8_10,8,10,AF_8_10_gen04155.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03546.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04408.png
,,hybrid,train,,,9_4,9,4,AF_9_4_gen03866.png
,,hybrid,train,,,1_10,1,10,AF_1_10_gen02575.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03415.png
,,hybrid,train,,,3_8,3,8,AF_3_8_gen03556.png
,,hybrid,train,,,5_11,5,11,AF_5_11_gen00359.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04204.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02918.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00284.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01415.png
,,hybrid,train,,,5_9,5,9,AF_5_9_gen00426.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03149.png
,,hybrid,train,,,13_8,13,8,AF_13_8_gen01624.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02082.png
,,hybrid,train,,,7_5,7,5,AF_7_5_gen00565.png
,,hybrid,train,,,9_6,9,6,AF_9_6_gen03771.png
,,hybrid,train,,,7_0,7,0,AF_7_0_gen00535.png
,,hybrid,train,,,8_10,8,10,AF_8_10_gen04174.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02470.png
,,hybrid,train,,,1_5,1,5,AF_1_5_gen01756.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00145.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00503.png
,,hybrid,train,,,2_13,2,13,AF_2_13_gen02814.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00998.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02376.png
,,hybrid,train,,,1_0,1,0,AF_1_0_gen01685.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02216.png
,,hybrid,train,,,8_4,8,4,AF_8_4_gen04101.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01506.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04065.png
,,hybrid,train,,,7_11,7,11,AF_7_11_gen01185.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01866.png
,,hybrid,train,,,4_8,4,8,AF_4_8_gen01553.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01418.png
,,hybrid,train,,,2_8,2,8,AF_2_8_gen03505.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00110.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03461.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02188.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00416.png
,,hybrid,train,,,2_8,2,8,AF_2_8_gen03509.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00965.png
,,hybrid,train,,,13_5,13,5,AF_13_5_gen00821.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00603.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03146.png
,,hybrid,train,,,9_12,9,12,AF_9_12_gen03804.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02437.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00127.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03988.png
,,hybrid,train,,,10_6,10,6,AF_10_6_gen00715.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04392.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02363.png
,,hybrid,train,,,11_8,11,8,AF_11_8_gen03619.png
,,hybrid,train,,,7_2,7,2,AF_7_2_gen01066.png
,,hybrid,train,,,5_4,5,4,AF_5_4_gen00087.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00455.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03610.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00069.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03563.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01815.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03353.png
,,hybrid,train,,,13_6,13,6,AF_13_6_gen00871.png
,,hybrid,train,,,7_6,7,6,AF_7_6_gen00597.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03932.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02037.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00233.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00887.png
,,hybrid,train,,,9_4,9,4,AF_9_4_gen03860.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00446.png
,,hybrid,train,,,13_3,13,3,AF_13_3_gen01342.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01309.png
,,hybrid,train,,,1_0,1,0,AF_1_0_gen01706.png
,,hybrid,train,,,1_12,1,12,AF_1_12_gen01861.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04171.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02189.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01333.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04263.png
,,hybrid,train,,,3_0,3,0,AF_3_0_gen02112.png
,,hybrid,train,,,5_2,5,2,AF_5_2_gen00320.png
,,hybrid,train,,,1_8,1,8,AF_1_8_gen03456.png
,,hybrid,train,,,3_5,3,5,AF_3_5_gen02130.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02774.png
,,hybrid,train,,,2_13,2,13,AF_2_13_gen02815.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00293.png
,,hybrid,train,,,2_9,2,9,AF_2_9_gen03312.png
,,hybrid,train,,,11_7,11,7,AF_11_7_gen03151.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04397.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00877.png
,,hybrid,train,,,5_2,5,2,AF_5_2_gen00299.png
,,hybrid,train,,,10_9,10,9,AF_10_9_gen01492.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02721.png
,,hybrid,train,,,9_12,9,12,AF_9_12_gen03838.png
,,hybrid,train,,,5_9,5,9,AF_5_9_gen00414.png
,,hybrid,train,,,7_2,7,2,AF_7_2_gen01050.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00030.png
,,hybrid,train,,,8_11,8,11,AF_8_11_gen04427.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04153.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00421.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00336.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03842.png
,,hybrid,train,,,9_0,9,0,AF_9_0_gen03666.png
,,hybrid,train,,,2_7,2,7,AF_2_7_gen02720.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03665.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01736.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01288.png
,,hybrid,train,,,11_10,11,10,AF_11_10_gen03159.png
,,hybrid,train,,,4_12,4,12,AF_4_12_gen00488.png
,,hybrid,train,,,4_1,4,1,AF_4_1_gen00937.png
,,hybrid,train,,,10_11,10,11,AF_10_11_gen01217.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01192.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01123.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02026.png
,,hybrid,train,,,4_0,4,0,AF_4_0_gen00440.png
,,hybrid,train,,,0_2,0,2,AF_0_2_gen00228.png
,,hybrid,train,,,11_8,11,8,AF_11_8_gen03644.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01299.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04253.png
,,hybrid,train,,,7_1,7,1,AF_7_1_gen01041.png
,,hybrid,train,,,13_1,13,1,AF_13_1_gen01258.png
,,hybrid,train,,,9_10,9,10,AF_9_10_gen03954.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01260.png
,,hybrid,train,,,3_7,3,7,AF_3_7_gen02938.png
,,hybrid,train,,,2_13,2,13,AF_2_13_gen02833.png
,,hybrid,train,,,13_5,13,5,AF_13_5_gen00812.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00051.png
,,hybrid,train,,,0_9,0,9,AF_0_9_gen00393.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04338.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02229.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03119.png
,,hybrid,train,,,1_5,1,5,AF_1_5_gen01741.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03997.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04233.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01483.png
,,hybrid,train,,,7_6,7,6,AF_7_6_gen00601.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03746.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01255.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02294.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00335.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03542.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00231.png
,,hybrid,train,,,3_9,3,9,AF_3_9_gen03369.png
,,hybrid,train,,,13_2,13,2,AF_13_2_gen01279.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02390.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00441.png
,,hybrid,train,,,2_6,2,6,AF_2_6_gen01966.png
,,hybrid,train,,,13_3,13,3,AF_13_3_gen01358.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02138.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00570.png
,,hybrid,train,,,7_2,7,2,AF_7_2_gen01056.png
,,hybrid,train,,,2_6,2,6,AF_2_6_gen02006.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03718.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01974.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02772.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02483.png
,,hybrid,train,,,8_10,8,10,AF_8_10_gen04170.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00654.png
,,hybrid,train,,,13_9,13,9,AF_13_9_gen01537.png
,,hybrid,train,,,13_11,13,11,AF_13_11_gen01411.png
,,hybrid,train,,,5_4,5,4,AF_5_4_gen00099.png
,,hybrid,train,,,10_1,10,1,AF_10_1_gen01193.png
,,hybrid,train,,,7_11,7,11,AF_7_11_gen01172.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04268.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04208.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03754.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03346.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00268.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04003.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen00169.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02604.png
,,hybrid,train,,,2_4,2,4,AF_2_4_gen02698.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04218.png
,,hybrid,train,,,7_6,7,6,AF_7_6_gen00633.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02670.png
,,hybrid,train,,,5_2,5,2,AF_5_2_gen00315.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01938.png
,,hybrid,train,,,7_3,7,3,AF_7_3_gen01098.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen03624.png
,,hybrid,train,,,2_4,2,4,AF_2_4_gen02695.png
,,hybrid,train,,,9_13,9,13,AF_9_13_gen04050.png
,,hybrid,train,,,3_10,3,10,AF_3_10_gen02985.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04290.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01756.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01791.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01744.png
,,hybrid,train,,,8_1,8,1,AF_8_1_gen04286.png
,,hybrid,train,,,4_1,4,1,AF_4_1_gen00931.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen02792.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen01242.png
,,hybrid,train,,,9_8,9,8,AF_9_8_gen04308.png
,,hybrid,train,,,7_2,7,2,AF_7_2_gen01062.png
